N,iters,frac,mode,metric,time_ms,bandwidth_GBps
2048,1,0.1,gh_hbm_shared,GPU Kernel total,0.021,
2048,1,0.1,gh_hbm_shared,CPU compute total,0.832,
2048,1,0.1,gh_hbm_shared,Compute E2E (avg per-iter),0.878,
2048,1,0.1,gh_hbm_shared,Compute E2E (whole loop),6.686,
2048,1,0.1,gh_hbm_shared,Full    E2E,6.969,
2048,1,0.1,gh_hbm_shared,CPU read time,3.444,
2048,1,0.1,gh_hbm_shared_no_prefetch,WARMUP GPU Kernel (first iter),1.096,
2048,1,0.1,gh_hbm_shared_no_prefetch,WARMUP CPU compute (first iter),1.193,
2048,1,0.1,gh_hbm_shared_no_prefetch,WARMUP total time,2.201,
2048,1,0.1,gh_hbm_shared_no_prefetch,Pre Kernel Costs,0.0,
2048,1,0.1,gh_hbm_shared_no_prefetch,GPU Kernel avg,0.021,
2048,1,0.1,gh_hbm_shared_no_prefetch,CPU compute,0.803,
2048,1,0.1,gh_hbm_shared_no_prefetch,GPU Kernel total,0.021,
2048,1,0.1,gh_hbm_shared_no_prefetch,CPU compute total,0.803,
2048,1,0.1,gh_hbm_shared_no_prefetch,Compute E2E (avg per-iter),0.84,
2048,1,0.1,gh_hbm_shared_no_prefetch,Compute E2E (whole loop),6.484,
2048,1,0.1,gh_hbm_shared_no_prefetch,Full    E2E,6.484,
2048,1,0.1,gh_hbm_shared_no_prefetch,CPU read time,3.439,
2048,1,0.1,gh_cpu_shared,WARMUP GPU Kernel (first iter),0.414,
2048,1,0.1,gh_cpu_shared,WARMUP CPU compute (first iter),0.816,
2048,1,0.1,gh_cpu_shared,WARMUP total time,1.657,
2048,1,0.1,gh_cpu_shared,Pre Kernel Costs,0.0,
2048,1,0.1,gh_cpu_shared,GPU Kernel avg,0.19,
2048,1,0.1,gh_cpu_shared,CPU compute,0.677,
2048,1,0.1,gh_cpu_shared,GPU Kernel total,0.19,
2048,1,0.1,gh_cpu_shared,CPU compute total,0.677,
2048,1,0.1,gh_cpu_shared,Compute E2E (avg per-iter),0.723,
2048,1,0.1,gh_cpu_shared,Compute E2E (whole loop),4.97,
2048,1,0.1,gh_cpu_shared,Full    E2E,4.97,
2048,1,0.1,gh_cpu_shared,CPU read time,2.586,
2048,1,0.1,gh_hmm_pageable,WARMUP GPU Kernel (first iter),0.338,
2048,1,0.1,gh_hmm_pageable,WARMUP CPU compute (first iter),0.803,
2048,1,0.1,gh_hmm_pageable,WARMUP total time,132.824,
2048,1,0.1,gh_hmm_pageable,Pre Kernel Costs,0.0,
2048,1,0.1,gh_hmm_pageable,GPU Kernel avg,0.329,
2048,1,0.1,gh_hmm_pageable,CPU compute,1.173,
2048,1,0.1,gh_hmm_pageable,GPU Kernel total,0.329,
2048,1,0.1,gh_hmm_pageable,CPU compute total,1.173,
2048,1,0.1,gh_hmm_pageable,Compute E2E (avg per-iter),1.218,
2048,1,0.1,gh_hmm_pageable,Compute E2E (whole loop),136.643,
2048,1,0.1,gh_hmm_pageable,Full    E2E,136.643,
2048,1,0.1,gh_hmm_pageable,CPU read time,2.595,
2048,1,0.1,gh_hmm_pageable_cuda_init,WARMUP GPU Kernel (first iter),0.037,
2048,1,0.1,gh_hmm_pageable_cuda_init,WARMUP CPU compute (first iter),2.461,
2048,1,0.1,gh_hmm_pageable_cuda_init,WARMUP total time,3.776,
2048,1,0.1,gh_hmm_pageable_cuda_init,Pre Kernel Costs,0.0,
2048,1,0.1,gh_hmm_pageable_cuda_init,GPU Kernel avg,0.023,
2048,1,0.1,gh_hmm_pageable_cuda_init,CPU compute,0.861,
2048,1,0.1,gh_hmm_pageable_cuda_init,GPU Kernel total,0.023,
2048,1,0.1,gh_hmm_pageable_cuda_init,CPU compute total,0.861,
2048,1,0.1,gh_hmm_pageable_cuda_init,Compute E2E (avg per-iter),0.905,
2048,1,0.1,gh_hmm_pageable_cuda_init,Compute E2E (whole loop),8.132,
2048,1,0.1,gh_hmm_pageable_cuda_init,Full    E2E,8.132,
2048,1,0.1,gh_hmm_pageable_cuda_init,CPU read time,3.446,
2048,1,0.2,explicit,WARMUP GPU Kernel (first iter),0.092,
2048,1,0.2,explicit,WARMUP CPU compute (first iter),1.81,
2048,1,0.2,explicit,WARMUP total time,3.544,
2048,1,0.2,explicit,Pre Kernel Costs,0.213,
2048,1,0.2,explicit,H2D once,0.213,
2048,1,0.2,explicit,D2H avg per-iter,0.098,
2048,1,0.2,explicit,GPU Kernel avg,0.019,
2048,1,0.2,explicit,CPU compute,1.302,
2048,1,0.2,explicit,GPU Kernel total,0.019,
2048,1,0.2,explicit,CPU compute total,1.302,
2048,1,0.2,explicit,Compute E2E (avg per-iter),1.44,
2048,1,0.2,explicit,Compute E2E (whole loop),7.574,
2048,1,0.2,explicit,Full    E2E,7.787,
2048,1,0.2,explicit,CPU read time,2.586,
2048,1,0.2,um_migrate,WARMUP GPU Kernel (first iter),0.225,
2048,1,0.2,um_migrate,WARMUP CPU compute (first iter),4.133,
2048,1,0.2,um_migrate,WARMUP total time,12.786,
2048,1,0.2,um_migrate,Pre Kernel Costs,5.53,
2048,1,0.2,um_migrate,UM prefetch-to-GPU,5.53,
2048,1,0.2,um_migrate,UM prefetch-to-CPU (post),0.293,
2048,1,0.2,um_migrate,GPU Kernel avg,6.281,
2048,1,0.2,um_migrate,CPU compute,8.757,
2048,1,0.2,um_migrate,GPU Kernel total,6.281,
2048,1,0.2,um_migrate,CPU compute total,8.757,
2048,1,0.2,um_migrate,Compute E2E (avg per-iter),8.808,
2048,1,0.2,um_migrate,Compute E2E (whole loop),24.528,
2048,1,0.2,um_migrate,Full    E2E,30.058,
2048,1,0.2,um_migrate,CPU read time,2.636,
2048,1,0.2,um_migrate_no_prefetch,WARMUP GPU Kernel (first iter),12.129,
2048,1,0.2,um_migrate_no_prefetch,WARMUP CPU compute (first iter),4.609,
2048,1,0.2,um_migrate_no_prefetch,WARMUP total time,16.173,
2048,1,0.2,um_migrate_no_prefetch,Pre Kernel Costs,0.0,
2048,1,0.2,um_migrate_no_prefetch,GPU Kernel avg,4.303,
2048,1,0.2,um_migrate_no_prefetch,CPU compute,6.959,
2048,1,0.2,um_migrate_no_prefetch,GPU Kernel total,4.303,
2048,1,0.2,um_migrate_no_prefetch,CPU compute total,6.959,
2048,1,0.2,um_migrate_no_prefetch,Compute E2E (avg per-iter),7.0,
2048,1,0.2,um_migrate_no_prefetch,Compute E2E (whole loop),27.206,
2048,1,0.2,um_migrate_no_prefetch,Full    E2E,27.206,
2048,1,0.2,um_migrate_no_prefetch,CPU read time,4.028,
2048,1,0.2,gh_hbm_shared,WARMUP GPU Kernel (first iter),0.139,
2048,1,0.2,gh_hbm_shared,WARMUP CPU compute (first iter),2.568,
2048,1,0.2,gh_hbm_shared,WARMUP total time,4.657,
2048,1,0.2,gh_hbm_shared,Pre Kernel Costs,0.287,
2048,1,0.2,gh_hbm_shared,GPU Kernel avg,0.018,
2048,1,0.2,gh_hbm_shared,CPU compute,1.805,
2048,1,0.2,gh_hbm_shared,GPU Kernel total,0.018,
2048,1,0.2,gh_hbm_shared,CPU compute total,1.805,
2048,1,0.2,gh_hbm_shared,Compute E2E (avg per-iter),1.85,
2048,1,0.2,gh_hbm_shared,Compute E2E (whole loop),9.827,
2048,1,0.2,gh_hbm_shared,Full    E2E,10.114,
2048,1,0.2,gh_hbm_shared,CPU read time,3.316,
2048,1,0.2,gh_hbm_shared_no_prefetch,WARMUP GPU Kernel (first iter),0.902,
2048,1,0.2,gh_hbm_shared_no_prefetch,WARMUP CPU compute (first iter),2.069,
2048,1,0.2,gh_hbm_shared_no_prefetch,WARMUP total time,4.02,
2048,1,0.2,gh_hbm_shared_no_prefetch,Pre Kernel Costs,0.0,
2048,1,0.2,gh_hbm_shared_no_prefetch,GPU Kernel avg,0.019,
2048,1,0.2,gh_hbm_shared_no_prefetch,CPU compute,1.685,
2048,1,0.2,gh_hbm_shared_no_prefetch,GPU Kernel total,0.019,
2048,1,0.2,gh_hbm_shared_no_prefetch,CPU compute total,1.685,
2048,1,0.2,gh_hbm_shared_no_prefetch,Compute E2E (avg per-iter),1.721,
2048,1,0.2,gh_hbm_shared_no_prefetch,Compute E2E (whole loop),9.061,
2048,1,0.2,gh_hbm_shared_no_prefetch,Full    E2E,9.061,
2048,1,0.2,gh_hbm_shared_no_prefetch,CPU read time,3.316,
2048,1,0.2,gh_cpu_shared,WARMUP GPU Kernel (first iter),0.386,
2048,1,0.2,gh_cpu_shared,WARMUP CPU compute (first iter),1.45,
2048,1,0.2,gh_cpu_shared,WARMUP total time,2.966,
2048,1,0.2,gh_cpu_shared,Pre Kernel Costs,0.0,
2048,1,0.2,gh_cpu_shared,GPU Kernel avg,0.171,
2048,1,0.2,gh_cpu_shared,CPU compute,1.335,
2048,1,0.2,gh_cpu_shared,GPU Kernel total,0.171,
2048,1,0.2,gh_cpu_shared,CPU compute total,1.335,
2048,1,0.2,gh_cpu_shared,Compute E2E (avg per-iter),1.382,
2048,1,0.2,gh_cpu_shared,Compute E2E (whole loop),6.943,
2048,1,0.2,gh_cpu_shared,Full    E2E,6.943,
2048,1,0.2,gh_cpu_shared,CPU read time,2.591,
2048,1,0.2,gh_hmm_pageable,WARMUP GPU Kernel (first iter),0.314,
2048,1,0.2,gh_hmm_pageable,WARMUP CPU compute (first iter),1.432,
2048,1,0.2,gh_hmm_pageable,WARMUP total time,131.912,
2048,1,0.2,gh_hmm_pageable,Pre Kernel Costs,0.0,
2048,1,0.2,gh_hmm_pageable,GPU Kernel avg,0.145,
2048,1,0.2,gh_hmm_pageable,CPU compute,1.914,
2048,1,0.2,gh_hmm_pageable,GPU Kernel total,0.145,
2048,1,0.2,gh_hmm_pageable,CPU compute total,1.914,
2048,1,0.2,gh_hmm_pageable,Compute E2E (avg per-iter),1.958,
2048,1,0.2,gh_hmm_pageable,Compute E2E (whole loop),136.533,
2048,1,0.2,gh_hmm_pageable,Full    E2E,136.533,
2048,1,0.2,gh_hmm_pageable,CPU read time,2.656,
2048,1,0.2,gh_hmm_pageable_cuda_init,WARMUP GPU Kernel (first iter),0.038,
2048,1,0.2,gh_hmm_pageable_cuda_init,WARMUP CPU compute (first iter),3.882,
2048,1,0.2,gh_hmm_pageable_cuda_init,WARMUP total time,5.618,
2048,1,0.2,gh_hmm_pageable_cuda_init,Pre Kernel Costs,0.0,
2048,1,0.2,gh_hmm_pageable_cuda_init,GPU Kernel avg,0.021,
2048,1,0.2,gh_hmm_pageable_cuda_init,CPU compute,1.433,
2048,1,0.2,gh_hmm_pageable_cuda_init,GPU Kernel total,0.021,
2048,1,0.2,gh_hmm_pageable_cuda_init,CPU compute total,1.433,
2048,1,0.2,gh_hmm_pageable_cuda_init,Compute E2E (avg per-iter),1.481,
2048,1,0.2,gh_hmm_pageable_cuda_init,Compute E2E (whole loop),10.513,
2048,1,0.2,gh_hmm_pageable_cuda_init,Full    E2E,10.513,
2048,1,0.2,gh_hmm_pageable_cuda_init,CPU read time,3.409,
2048,1,0.4,explicit,WARMUP GPU Kernel (first iter),0.083,
2048,1,0.4,explicit,WARMUP CPU compute (first iter),3.173,
2048,1,0.4,explicit,WARMUP total time,5.956,
2048,1,0.4,explicit,Pre Kernel Costs,0.213,
2048,1,0.4,explicit,H2D once,0.213,
2048,1,0.4,explicit,D2H avg per-iter,0.075,
2048,1,0.4,explicit,GPU Kernel avg,0.013,
2048,1,0.4,explicit,CPU compute,2.275,
2048,1,0.4,explicit,GPU Kernel total,0.013,
2048,1,0.4,explicit,CPU compute total,2.275,
2048,1,0.4,explicit,Compute E2E (avg per-iter),2.399,
2048,1,0.4,explicit,Compute E2E (whole loop),10.937,
2048,1,0.4,explicit,Full    E2E,11.15,
2048,1,0.4,explicit,CPU read time,2.578,
2048,1,0.4,um_migrate,WARMUP GPU Kernel (first iter),0.22,
2048,1,0.4,um_migrate,WARMUP CPU compute (first iter),6.069,
2048,1,0.4,um_migrate,WARMUP total time,14.573,
2048,1,0.4,um_migrate,Pre Kernel Costs,5.561,
2048,1,0.4,um_migrate,UM prefetch-to-GPU,5.561,
2048,1,0.4,um_migrate,UM prefetch-to-CPU (post),0.24,
2048,1,0.4,um_migrate,GPU Kernel avg,5.24,
2048,1,0.4,um_migrate,CPU compute,9.648,
2048,1,0.4,um_migrate,GPU Kernel total,5.24,
2048,1,0.4,um_migrate,CPU compute total,9.648,
2048,1,0.4,um_migrate,Compute E2E (avg per-iter),9.683,
2048,1,0.4,um_migrate,Compute E2E (whole loop),27.113,
2048,1,0.4,um_migrate,Full    E2E,32.674,
2048,1,0.4,um_migrate,CPU read time,2.612,
2048,1,0.4,um_migrate_no_prefetch,WARMUP GPU Kernel (first iter),12.46,
2048,1,0.4,um_migrate_no_prefetch,WARMUP CPU compute (first iter),7.679,
2048,1,0.4,um_migrate_no_prefetch,WARMUP total time,18.481,
2048,1,0.4,um_migrate_no_prefetch,Pre Kernel Costs,0.0,
2048,1,0.4,um_migrate_no_prefetch,GPU Kernel avg,2.939,
2048,1,0.4,um_migrate_no_prefetch,CPU compute,6.59,
2048,1,0.4,um_migrate_no_prefetch,GPU Kernel total,2.939,
2048,1,0.4,um_migrate_no_prefetch,CPU compute total,6.59,
2048,1,0.4,um_migrate_no_prefetch,Compute E2E (avg per-iter),6.632,
2048,1,0.4,um_migrate_no_prefetch,Compute E2E (whole loop),28.81,
2048,1,0.4,um_migrate_no_prefetch,Full    E2E,28.81,
2048,1,0.4,um_migrate_no_prefetch,CPU read time,3.692,
2048,1,0.4,gh_hbm_shared,WARMUP GPU Kernel (first iter),0.119,
2048,1,0.4,gh_hbm_shared,WARMUP CPU compute (first iter),4.542,
2048,1,0.4,gh_hbm_shared,WARMUP total time,8.16,
2048,1,0.4,gh_hbm_shared,Pre Kernel Costs,0.292,
2048,1,0.4,gh_hbm_shared,GPU Kernel avg,0.013,
2048,1,0.4,gh_hbm_shared,CPU compute,3.339,
2048,1,0.4,gh_hbm_shared,GPU Kernel total,0.013,
2048,1,0.4,gh_hbm_shared,CPU compute total,3.339,
2048,1,0.4,gh_hbm_shared,Compute E2E (avg per-iter),3.387,
2048,1,0.4,gh_hbm_shared,Compute E2E (whole loop),14.666,
2048,1,0.4,gh_hbm_shared,Full    E2E,14.958,
2048,1,0.4,gh_hbm_shared,CPU read time,3.115,
2048,1,0.4,gh_hbm_shared_no_prefetch,WARMUP GPU Kernel (first iter),0.744,
2048,1,0.4,gh_hbm_shared_no_prefetch,WARMUP CPU compute (first iter),3.584,
2048,1,0.4,gh_hbm_shared_no_prefetch,WARMUP total time,6.857,
2048,1,0.4,gh_hbm_shared_no_prefetch,Pre Kernel Costs,0.001,
2048,1,0.4,gh_hbm_shared_no_prefetch,GPU Kernel avg,0.014,
2048,1,0.4,gh_hbm_shared_no_prefetch,CPU compute,2.925,
2048,1,0.4,gh_hbm_shared_no_prefetch,GPU Kernel total,0.014,
2048,1,0.4,gh_hbm_shared_no_prefetch,CPU compute total,2.925,
2048,1,0.4,gh_hbm_shared_no_prefetch,Compute E2E (avg per-iter),2.97,
2048,1,0.4,gh_hbm_shared_no_prefetch,Compute E2E (whole loop),12.933,
2048,1,0.4,gh_hbm_shared_no_prefetch,Full    E2E,12.934,
2048,1,0.4,gh_hbm_shared_no_prefetch,CPU read time,3.102,
2048,1,0.4,gh_cpu_shared,WARMUP GPU Kernel (first iter),0.302,
2048,1,0.4,gh_cpu_shared,WARMUP CPU compute (first iter),2.432,
2048,1,0.4,gh_cpu_shared,WARMUP total time,4.92,
2048,1,0.4,gh_cpu_shared,Pre Kernel Costs,0.0,
2048,1,0.4,gh_cpu_shared,GPU Kernel avg,0.131,
2048,1,0.4,gh_cpu_shared,CPU compute,2.284,
2048,1,0.4,gh_cpu_shared,GPU Kernel total,0.131,
2048,1,0.4,gh_cpu_shared,CPU compute total,2.284,
2048,1,0.4,gh_cpu_shared,Compute E2E (avg per-iter),2.337,
2048,1,0.4,gh_cpu_shared,Compute E2E (whole loop),9.835,
2048,1,0.4,gh_cpu_shared,Full    E2E,9.835,
2048,1,0.4,gh_cpu_shared,CPU read time,2.574,
2048,1,0.4,gh_hmm_pageable,WARMUP GPU Kernel (first iter),0.249,
2048,1,0.4,gh_hmm_pageable,WARMUP CPU compute (first iter),2.583,
2048,1,0.4,gh_hmm_pageable,WARMUP total time,139.12,
2048,1,0.4,gh_hmm_pageable,Pre Kernel Costs,0.0,
2048,1,0.4,gh_hmm_pageable,GPU Kernel avg,0.026,
2048,1,0.4,gh_hmm_pageable,CPU compute,4.062,
2048,1,0.4,gh_hmm_pageable,GPU Kernel total,0.026,
2048,1,0.4,gh_hmm_pageable,CPU compute total,4.062,
2048,1,0.4,gh_hmm_pageable,Compute E2E (avg per-iter),4.107,
2048,1,0.4,gh_hmm_pageable,Compute E2E (whole loop),146.276,
2048,1,0.4,gh_hmm_pageable,Full    E2E,146.276,
2048,1,0.4,gh_hmm_pageable,CPU read time,3.043,
2048,1,0.4,gh_hmm_pageable_cuda_init,WARMUP GPU Kernel (first iter),0.033,
2048,1,0.4,gh_hmm_pageable_cuda_init,WARMUP CPU compute (first iter),6.751,
2048,1,0.4,gh_hmm_pageable_cuda_init,WARMUP total time,10.02,
2048,1,0.4,gh_hmm_pageable_cuda_init,Pre Kernel Costs,0.0,
2048,1,0.4,gh_hmm_pageable_cuda_init,GPU Kernel avg,0.015,
2048,1,0.4,gh_hmm_pageable_cuda_init,CPU compute,2.692,
2048,1,0.4,gh_hmm_pageable_cuda_init,GPU Kernel total,0.015,
2048,1,0.4,gh_hmm_pageable_cuda_init,CPU compute total,2.692,
2048,1,0.4,gh_hmm_pageable_cuda_init,Compute E2E (avg per-iter),2.739,
2048,1,0.4,gh_hmm_pageable_cuda_init,Compute E2E (whole loop),15.965,
2048,1,0.4,gh_hmm_pageable_cuda_init,Full    E2E,15.965,
2048,1,0.4,gh_hmm_pageable_cuda_init,CPU read time,3.201,
2048,1,0.5,explicit,WARMUP GPU Kernel (first iter),0.085,
2048,1,0.5,explicit,WARMUP CPU compute (first iter),3.71,
2048,1,0.5,explicit,WARMUP total time,6.831,
2048,1,0.5,explicit,Pre Kernel Costs,0.221,
2048,1,0.5,explicit,H2D once,0.221,
2048,1,0.5,explicit,D2H avg per-iter,0.066,
2048,1,0.5,explicit,GPU Kernel avg,0.011,
2048,1,0.5,explicit,CPU compute,2.69,
2048,1,0.5,explicit,GPU Kernel total,0.011,
2048,1,0.5,explicit,CPU compute total,2.69,
2048,1,0.5,explicit,Compute E2E (avg per-iter),2.806,
2048,1,0.5,explicit,Compute E2E (whole loop),12.214,
2048,1,0.5,explicit,Full    E2E,12.435,
2048,1,0.5,explicit,CPU read time,2.572,
2048,1,0.5,um_migrate,WARMUP GPU Kernel (first iter),0.168,
2048,1,0.5,um_migrate,WARMUP CPU compute (first iter),6.69,
2048,1,0.5,um_migrate,WARMUP total time,15.208,
2048,1,0.5,um_migrate,Pre Kernel Costs,5.538,
2048,1,0.5,um_migrate,UM prefetch-to-GPU,5.538,
2048,1,0.5,um_migrate,UM prefetch-to-CPU (post),0.202,
2048,1,0.5,um_migrate,GPU Kernel avg,3.103,
2048,1,0.5,um_migrate,CPU compute,7.974,
2048,1,0.5,um_migrate,GPU Kernel total,3.103,
2048,1,0.5,um_migrate,CPU compute total,7.974,
2048,1,0.5,um_migrate,Compute E2E (avg per-iter),8.013,
2048,1,0.5,um_migrate,Compute E2E (whole loop),26.056,
2048,1,0.5,um_migrate,Full    E2E,31.594,
2048,1,0.5,um_migrate,CPU read time,2.628,
2048,1,0.5,um_migrate_no_prefetch,WARMUP GPU Kernel (first iter),11.5,
2048,1,0.5,um_migrate_no_prefetch,WARMUP CPU compute (first iter),14.158,
2048,1,0.5,um_migrate_no_prefetch,WARMUP total time,22.03,
2048,1,0.5,um_migrate_no_prefetch,Pre Kernel Costs,0.0,
2048,1,0.5,um_migrate_no_prefetch,GPU Kernel avg,2.22,
2048,1,0.5,um_migrate_no_prefetch,CPU compute,7.927,
2048,1,0.5,um_migrate_no_prefetch,GPU Kernel total,2.22,
2048,1,0.5,um_migrate_no_prefetch,CPU compute total,7.927,
2048,1,0.5,um_migrate_no_prefetch,Compute E2E (avg per-iter),7.974,
2048,1,0.5,um_migrate_no_prefetch,Compute E2E (whole loop),33.54,
2048,1,0.5,um_migrate_no_prefetch,Full    E2E,33.54,
2048,1,0.5,um_migrate_no_prefetch,CPU read time,3.531,
2048,1,0.5,gh_hbm_shared,WARMUP GPU Kernel (first iter),0.131,
2048,1,0.5,gh_hbm_shared,WARMUP CPU compute (first iter),4.665,
2048,1,0.5,gh_hbm_shared,WARMUP total time,9.055,
2048,1,0.5,gh_hbm_shared,Pre Kernel Costs,0.307,
2048,1,0.5,gh_hbm_shared,GPU Kernel avg,0.011,
2048,1,0.5,gh_hbm_shared,CPU compute,4.03,
2048,1,0.5,gh_hbm_shared,GPU Kernel total,0.011,
2048,1,0.5,gh_hbm_shared,CPU compute total,4.03,
2048,1,0.5,gh_hbm_shared,Compute E2E (avg per-iter),4.075,
2048,1,0.5,gh_hbm_shared,Compute E2E (whole loop),16.329,
2048,1,0.5,gh_hbm_shared,Full    E2E,16.636,
2048,1,0.5,gh_hbm_shared,CPU read time,3.195,
2048,1,0.5,gh_hbm_shared_no_prefetch,WARMUP GPU Kernel (first iter),0.53,
2048,1,0.5,gh_hbm_shared_no_prefetch,WARMUP CPU compute (first iter),5.04,
2048,1,0.5,gh_hbm_shared_no_prefetch,WARMUP total time,8.975,
2048,1,0.5,gh_hbm_shared_no_prefetch,Pre Kernel Costs,0.0,
2048,1,0.5,gh_hbm_shared_no_prefetch,GPU Kernel avg,0.011,
2048,1,0.5,gh_hbm_shared_no_prefetch,CPU compute,3.636,
2048,1,0.5,gh_hbm_shared_no_prefetch,GPU Kernel total,0.011,
2048,1,0.5,gh_hbm_shared_no_prefetch,CPU compute total,3.636,
2048,1,0.5,gh_hbm_shared_no_prefetch,Compute E2E (avg per-iter),3.677,
2048,1,0.5,gh_hbm_shared_no_prefetch,Compute E2E (whole loop),15.708,
2048,1,0.5,gh_hbm_shared_no_prefetch,Full    E2E,15.708,
2048,1,0.5,gh_hbm_shared_no_prefetch,CPU read time,3.05,
2048,1,0.5,gh_cpu_shared,WARMUP GPU Kernel (first iter),0.262,
2048,1,0.5,gh_cpu_shared,WARMUP CPU compute (first iter),2.832,
2048,1,0.5,gh_cpu_shared,WARMUP total time,5.759,
2048,1,0.5,gh_cpu_shared,Pre Kernel Costs,0.0,
2048,1,0.5,gh_cpu_shared,GPU Kernel avg,0.097,
2048,1,0.5,gh_cpu_shared,CPU compute,2.767,
2048,1,0.5,gh_cpu_shared,GPU Kernel total,0.097,
2048,1,0.5,gh_cpu_shared,CPU compute total,2.767,
2048,1,0.5,gh_cpu_shared,Compute E2E (avg per-iter),2.799,
2048,1,0.5,gh_cpu_shared,Compute E2E (whole loop),11.135,
2048,1,0.5,gh_cpu_shared,Full    E2E,11.135,
2048,1,0.5,gh_cpu_shared,CPU read time,2.572,
2048,1,0.5,gh_hmm_pageable,WARMUP GPU Kernel (first iter),0.22,
2048,1,0.5,gh_hmm_pageable,WARMUP CPU compute (first iter),3.195,
2048,1,0.5,gh_hmm_pageable,WARMUP total time,137.262,
2048,1,0.5,gh_hmm_pageable,Pre Kernel Costs,0.001,
2048,1,0.5,gh_hmm_pageable,GPU Kernel avg,1.775,
2048,1,0.5,gh_hmm_pageable,CPU compute,4.891,
2048,1,0.5,gh_hmm_pageable,GPU Kernel total,1.775,
2048,1,0.5,gh_hmm_pageable,CPU compute total,4.891,
2048,1,0.5,gh_hmm_pageable,Compute E2E (avg per-iter),4.948,
2048,1,0.5,gh_hmm_pageable,Compute E2E (whole loop),145.2,
2048,1,0.5,gh_hmm_pageable,Full    E2E,145.201,
2048,1,0.5,gh_hmm_pageable,CPU read time,2.983,
2048,1,0.5,gh_hmm_pageable_cuda_init,WARMUP GPU Kernel (first iter),0.03,
2048,1,0.5,gh_hmm_pageable_cuda_init,WARMUP CPU compute (first iter),8.152,
2048,1,0.5,gh_hmm_pageable_cuda_init,WARMUP total time,12.376,
2048,1,0.5,gh_hmm_pageable_cuda_init,Pre Kernel Costs,0.0,
2048,1,0.5,gh_hmm_pageable_cuda_init,GPU Kernel avg,0.012,
2048,1,0.5,gh_hmm_pageable_cuda_init,CPU compute,3.616,
2048,1,0.5,gh_hmm_pageable_cuda_init,GPU Kernel total,0.012,
2048,1,0.5,gh_hmm_pageable_cuda_init,CPU compute total,3.616,
2048,1,0.5,gh_hmm_pageable_cuda_init,Compute E2E (avg per-iter),3.668,
2048,1,0.5,gh_hmm_pageable_cuda_init,Compute E2E (whole loop),19.138,
2048,1,0.5,gh_hmm_pageable_cuda_init,Full    E2E,19.138,
2048,1,0.5,gh_hmm_pageable_cuda_init,CPU read time,3.089,
2048,1,0.6,explicit,WARMUP GPU Kernel (first iter),0.084,
2048,1,0.6,explicit,WARMUP CPU compute (first iter),4.325,
2048,1,0.6,explicit,WARMUP total time,7.925,
2048,1,0.6,explicit,Pre Kernel Costs,0.215,
2048,1,0.6,explicit,H2D once,0.215,
2048,1,0.6,explicit,D2H avg per-iter,0.053,
2048,1,0.6,explicit,GPU Kernel avg,0.01,
2048,1,0.6,explicit,CPU compute,3.228,
2048,1,0.6,explicit,GPU Kernel total,0.01,
2048,1,0.6,explicit,CPU compute total,3.228,
2048,1,0.6,explicit,Compute E2E (avg per-iter),3.318,
2048,1,0.6,explicit,Compute E2E (whole loop),13.819,
2048,1,0.6,explicit,Full    E2E,14.034,
2048,1,0.6,explicit,CPU read time,2.571,
2048,1,0.6,um_migrate,WARMUP GPU Kernel (first iter),0.175,
2048,1,0.6,um_migrate,WARMUP CPU compute (first iter),7.687,
2048,1,0.6,um_migrate,WARMUP total time,22.537,
2048,1,0.6,um_migrate,Pre Kernel Costs,5.439,
2048,1,0.6,um_migrate,UM prefetch-to-GPU,5.439,
2048,1,0.6,um_migrate,UM prefetch-to-CPU (post),0.172,
2048,1,0.6,um_migrate,GPU Kernel avg,4.364,
2048,1,0.6,um_migrate,CPU compute,10.206,
2048,1,0.6,um_migrate,GPU Kernel total,4.364,
2048,1,0.6,um_migrate,CPU compute total,10.206,
2048,1,0.6,um_migrate,Compute E2E (avg per-iter),10.246,
2048,1,0.6,um_migrate,Compute E2E (whole loop),35.54,
2048,1,0.6,um_migrate,Full    E2E,40.979,
2048,1,0.6,um_migrate,CPU read time,2.579,
2048,1,0.6,um_migrate_no_prefetch,WARMUP GPU Kernel (first iter),16.856,
2048,1,0.6,um_migrate_no_prefetch,WARMUP CPU compute (first iter),19.446,
2048,1,0.6,um_migrate_no_prefetch,WARMUP total time,29.433,
2048,1,0.6,um_migrate_no_prefetch,Pre Kernel Costs,0.0,
2048,1,0.6,um_migrate_no_prefetch,GPU Kernel avg,3.126,
2048,1,0.6,um_migrate_no_prefetch,CPU compute,8.63,
2048,1,0.6,um_migrate_no_prefetch,GPU Kernel total,3.126,
2048,1,0.6,um_migrate_no_prefetch,CPU compute total,8.63,
2048,1,0.6,um_migrate_no_prefetch,Compute E2E (avg per-iter),8.672,
2048,1,0.6,um_migrate_no_prefetch,Compute E2E (whole loop),41.406,
2048,1,0.6,um_migrate_no_prefetch,Full    E2E,41.406,
2048,1,0.6,um_migrate_no_prefetch,CPU read time,3.296,
2048,1,0.6,gh_hbm_shared,WARMUP GPU Kernel (first iter),0.122,
2048,1,0.6,gh_hbm_shared,WARMUP CPU compute (first iter),5.559,
2048,1,0.6,gh_hbm_shared,WARMUP total time,10.688,
2048,1,0.6,gh_hbm_shared,Pre Kernel Costs,0.304,
2048,1,0.6,gh_hbm_shared,GPU Kernel avg,0.01,
